"","Genus","Status","Abundance.average","overall.max"
"803"," Pirellulaceae","BRD",3.07851908927625e-06,3.07851908927625e-06
"804"," Planctomicrobium","BRD",1.22997851426674e-05,1.22997851426674e-05
"805"," Planctomycetales","BRD",0,0
"806"," Planifilum","BRD",1.53213265753579e-06,1.53213265753579e-06
"807"," Planktosalinus","BRD",4.46720335647791e-07,4.46720335647791e-07
"808"," Planococcaceae","BRD",0.00458923945140223,0.00458923945140223
"809"," Planococcus","BRD",2.30882130420804e-05,2.30882130420804e-05
"810"," Planomonospora","BRD",0,0
"811"," Pleomorphomonas","BRD",0,0
"812"," Polaromonas","BRD",2.00856401209826e-05,2.00856401209826e-05
"813"," Polyangia","BRD",0,0
"814"," Polynucleobacter","BRD",6.25967158382649e-08,6.25967158382649e-08
"815"," Pontibacter","BRD",1.66630084564178e-06,1.66630084564178e-06
"816"," Porphyrobacter","BRD",3.17752554762041e-07,3.17752554762041e-07
"817"," Porphyromonas","BRD",0.00169689034915675,0.00169689034915675
"818"," Porticoccus","BRD",0,0
"819"," possible_genu04","BRD",0,0
"820"," Prauserella","BRD",3.52827463819811e-05,3.52827463819811e-05
"821"," Prevotella","BRD",0.00750827819234451,0.00750827819234451
"822"," Prevotellaceae","BRD",0.000123046861728671,0.000123046861728671
"823"," Prevotellaceae_Ga6A1_group","BRD",3.5260175934383e-06,3.5260175934383e-06
"824"," Prevotellaceae_NK3B31_group","BRD",0.00142801692369336,0.00142801692369336
"825"," Prevotellaceae_UCG-001","BRD",0.000173752408836457,0.000173752408836457
"826"," Prevotellaceae_UCG-003","BRD",0.000503918173924843,0.000503918173924843
"827"," Prevotellaceae_UCG-004","BRD",6.48611197103862e-05,6.48611197103862e-05
"828"," Prevotellaceae_YAB2003_group","BRD",9.09017122831151e-06,9.09017122831151e-06
"829"," Promicromonospora","BRD",8.62859459546745e-07,8.62859459546745e-07
"830"," Propionibacteriaceae","BRD",2.50615749739945e-06,2.50615749739945e-06
"831"," Propionivibrio","BRD",0,0
"832"," Prosthecobacter","BRD",1.42641191459588e-05,1.42641191459588e-05
"833"," Proteiniclasticum","BRD",7.78637178592977e-05,7.78637178592977e-05
"834"," Proteiniphilum","BRD",0.000166714120778476,0.000166714120778476
"835"," Proteobacteria","BRD",2.05027662716681e-06,2.05027662716681e-06
"836"," Proteocatella","BRD",1.12695357402056e-06,1.12695357402056e-06
"837"," Proteus","BRD",9.6298615427691e-06,9.6298615427691e-06
"838"," Providencia","BRD",0.000314717861921469,0.000314717861921469
"839"," Pseudactinotalea","BRD",4.44974950429792e-06,4.44974950429792e-06
"840"," Pseudaminobacter","BRD",0,0
"841"," Pseudarcicella","BRD",3.13324582177753e-07,3.13324582177753e-07
"842"," Pseudarcobacter","BRD",1.50260476536075e-06,1.50260476536075e-06
"843"," Pseudobutyrivibrio","BRD",5.36093284520253e-07,5.36093284520253e-07
"844"," Pseudochrobactrum","BRD",0.000462290911590357,0.000462290911590357
"845"," Pseudoclavibacter","BRD",4.49283485144149e-05,4.49283485144149e-05
"846"," Pseudoflavitalea","BRD",0,0
"847"," Pseudoflavonifractor","BRD",1.87790147514795e-07,1.87790147514795e-07
"848"," Pseudofulvimonas","BRD",1.59399510165305e-07,1.59399510165305e-07
"849"," Pseudogracilibacillus","BRD",3.74173457771347e-06,3.74173457771347e-06
"850"," Pseudohongiella","BRD",2.52698312581748e-07,2.52698312581748e-07
"851"," Pseudokineococcus","BRD",1.53077578054964e-06,1.53077578054964e-06
"852"," Pseudolabrys","BRD",0,0
"853"," Pseudomonadaceae","BRD",0.000848203188055123,0.000848203188055123
"854"," Pseudomonas","BRD",0.0575152493486332,0.0575152493486332
"855"," Pseudonocardia","BRD",0,0
"856"," Pseudonocardiaceae","BRD",4.06243144646934e-06,4.06243144646934e-06
"857"," Pseudopedobacter","BRD",0,0
"858"," Pseudoramibacter","BRD",8.52699652004155e-05,8.52699652004155e-05
"859"," Pseudorhodobacter","BRD",0,0
"860"," Pseudorhodoferax","BRD",1.70076167689426e-06,1.70076167689426e-06
"861"," Pseudoscardovia","BRD",0.00031769242096213,0.00031769242096213
"862"," Pseudoxanthomonas","BRD",5.06371280394637e-05,5.06371280394637e-05
"863"," Psychrobacillus","BRD",6.1572352311705e-06,6.1572352311705e-06
"864"," Psychrobacter","BRD",0.140837942791196,0.140837942791196
"865"," Psychroglaciecola","BRD",0,0
"866"," Puia","BRD",0,0
"867"," Puniceicoccaceae","BRD",5.07803930808668e-07,5.07803930808668e-07
"868"," Pusillimonas","BRD",6.99665290403506e-05,6.99665290403506e-05
"869"," Pygmaiobacter","BRD",3.5983675845791e-06,3.5983675845791e-06
"870"," Pyramidobacter","BRD",6.08712309747528e-05,6.08712309747528e-05
"871"," Qingshengfania","BRD",2.63661905284206e-07,2.63661905284206e-07
"872"," Qipengyuania","BRD",1.12408328096906e-05,1.12408328096906e-05
"873"," Quadrisphaera","BRD",4.0433995742244e-06,4.0433995742244e-06
"874"," R7C24","BRD",0,0
"875"," Ralstonia","BRD",0,0
"876"," Ramlibacter","BRD",0,0
"877"," Raoultibacter","BRD",0,0
"878"," Rathayibacter","BRD",9.72298482851211e-05,9.72298482851211e-05
"879"," RB41","BRD",1.06379139477629e-05,1.06379139477629e-05
"880"," RBG-13-54-9","BRD",9.02737342667637e-06,9.02737342667637e-06
"881"," Reinekea","BRD",4.31141453362254e-05,4.31141453362254e-05
"882"," Reyranella","BRD",1.36317226544236e-06,1.36317226544236e-06
"883"," RF39","BRD",3.68543704233497e-05,3.68543704233497e-05
"884"," Rheinheimera","BRD",0.000342561904670913,0.000342561904670913
"885"," Rhizobiaceae","BRD",0.000245848666306142,0.000245848666306142
"886"," Rhizorhapis","BRD",7.5260421584251e-07,7.5260421584251e-07
"887"," Rhodanobacter","BRD",3.70370623135713e-05,3.70370623135713e-05
"888"," Rhodanobacteraceae","BRD",0,0
"889"," Rhodobacter","BRD",5.35857299958656e-05,5.35857299958656e-05
"890"," Rhodobacteraceae","BRD",0.00125466812476355,0.00125466812476355
"891"," Rhodobaculum","BRD",0,0
"892"," Rhodococcus","BRD",0.000191675549428408,0.000191675549428408
"893"," Rhodocyclaceae","BRD",1.95460622502991e-06,1.95460622502991e-06
"894"," Rhodoferax","BRD",0,0
"895"," Rhodoligotrophos","BRD",2.21385317097047e-06,2.21385317097047e-06
"896"," Rhodoluna","BRD",3.02084217413138e-06,3.02084217413138e-06
"897"," Rhodomicrobium","BRD",3.51648598961652e-07,3.51648598961652e-07
"898"," Rhodopirellula","BRD",7.74577311038667e-06,7.74577311038667e-06
"899"," Rhodopseudomonas","BRD",6.20793073793939e-07,6.20793073793939e-07
"900"," Rickettsia","BRD",0,0
"901"," Riemerella","BRD",0.000521916897185364,0.000521916897185364
"902"," Rikenellaceae_RC9_gut_group","BRD",0.000246673599915085,0.000246673599915085
"903"," Rivicola","BRD",7.58094937745244e-07,7.58094937745244e-07
"904"," Robinsoniella","BRD",4.01290904685465e-07,4.01290904685465e-07
"905"," Rokubacteriales","BRD",4.15427116774255e-06,4.15427116774255e-06
"906"," Romboutsia","BRD",0.000428985649067704,0.000428985649067704
"907"," Roseburia","BRD",0.0001948237553923,0.0001948237553923
"908"," Roseimarinus","BRD",0,0
"909"," Roseimaritima","BRD",5.88400519267717e-05,5.88400519267717e-05
"910"," Roseisolibacter","BRD",0,0
"911"," Roseomonas","BRD",6.08328709992203e-05,6.08328709992203e-05
"912"," Roseovarius","BRD",3.46589622799412e-05,3.46589622799412e-05
"913"," Rothia","BRD",0.0184557136668988,0.0184557136668988
"914"," Rubellimicrobium","BRD",4.74237855470018e-06,4.74237855470018e-06
"915"," Rubinisphaera","BRD",5.15601896483457e-06,5.15601896483457e-06
"916"," Rubinisphaeraceae","BRD",4.31493874944445e-06,4.31493874944445e-06
"917"," Rubrivirga","BRD",0,0
"918"," Rubrobacter","BRD",6.64737074350247e-07,6.64737074350247e-07
"919"," Ruminiclostridium","BRD",5.96413416182444e-07,5.96413416182444e-07
"920"," Ruminobacter","BRD",3.38113760104444e-05,3.38113760104444e-05
"921"," Ruminococcaceae","BRD",6.62792040123549e-05,6.62792040123549e-05
"922"," Ruminococcus","BRD",0.000254924029182648,0.000254924029182648
"923"," S0134_terrestrial_group","BRD",2.25592094758304e-06,2.25592094758304e-06
"924"," S085","BRD",1.13597688786863e-06,1.13597688786863e-06
"925"," S5-A14a","BRD",0.000160380299047786,0.000160380299047786
"926"," Saccharibacillus","BRD",2.58800407654863e-06,2.58800407654863e-06
"927"," Saccharicrinis","BRD",9.78909208188029e-06,9.78909208188029e-06
"928"," Saccharimonadales","BRD",1.89090139897341e-06,1.89090139897341e-06
"929"," Saccharofermentans","BRD",1.53277952470186e-06,1.53277952470186e-06
"930"," Saccharomonospora","BRD",6.98442786889184e-06,6.98442786889184e-06
"931"," Saccharopolyspora","BRD",5.70571768555013e-05,5.70571768555013e-05
"932"," Salinicoccus","BRD",0.000744428612609807,0.000744428612609807
"933"," Salinimicrobium","BRD",6.00931227394897e-06,6.00931227394897e-06
"934"," Sandaracinobacter","BRD",0,0
"935"," Sandaracinus","BRD",1.00512075520753e-06,1.00512075520753e-06
"936"," Sanguibacter","BRD",8.99369596166087e-05,8.99369596166087e-05
"937"," Sanguibacteroides","BRD",0,0
"938"," Saprospiraceae","BRD",2.07896283371615e-07,2.07896283371615e-07
"939"," SAR324_clade(Marine_grouB)","BRD",4.79741568499098e-06,4.79741568499098e-06
"940"," Sarcina","BRD",2.15852197748189e-05,2.15852197748189e-05
"941"," Savagea","BRD",1.77912222082645e-06,1.77912222082645e-06
"942"," SBR1031","BRD",0,0
"943"," Schlegelella","BRD",2.05255695229776e-07,2.05255695229776e-07
"944"," Schlesneria","BRD",7.31397465980496e-06,7.31397465980496e-06
"945"," Schwartzia","BRD",5.2659393542897e-06,5.2659393542897e-06
"946"," Sciscionella","BRD",1.21388907603012e-06,1.21388907603012e-06
"947"," SD04E11","BRD",0,0
"948"," Sedimentibacter","BRD",7.80906837432159e-06,7.80906837432159e-06
"949"," Segetibacter","BRD",5.43043629211258e-07,5.43043629211258e-07
"950"," Selenomonadaceae","BRD",0.000451249180279348,0.000451249180279348
"951"," Selenomonas","BRD",2.38457372315184e-06,2.38457372315184e-06
"952"," Sellimonas","BRD",3.39919051774714e-06,3.39919051774714e-06
"953"," Sericytochromatia","BRD",3.08365734932055e-06,3.08365734932055e-06
"954"," Serratia","BRD",4.39307813429925e-07,4.39307813429925e-07
"955"," SH-PL14","BRD",1.41883950174772e-05,1.41883950174772e-05
"956"," SH3-11","BRD",0,0
"957"," Sharpea","BRD",9.27449411047733e-06,9.27449411047733e-06
"958"," Shewanella","BRD",7.12866601830987e-05,7.12866601830987e-05
"959"," Shimazuella","BRD",6.6099969594014e-07,6.6099969594014e-07
"960"," Shinella","BRD",1.12794550484855e-05,1.12794550484855e-05
"961"," Shuttleworthia","BRD",1.4522603567542e-05,1.4522603567542e-05
"962"," Silvanigrella","BRD",1.77627504908625e-06,1.77627504908625e-06
"963"," Simplicispira","BRD",1.14349649780346e-05,1.14349649780346e-05
"964"," Singulisphaera","BRD",0,0
"965"," Sinobaca","BRD",2.68619957897356e-06,2.68619957897356e-06
"966"," Skermanella","BRD",1.09939327542625e-06,1.09939327542625e-06
"967"," Slackia","BRD",1.61143792434948e-06,1.61143792434948e-06
"968"," SM2D12","BRD",0,0
"969"," SN8","BRD",1.60392952893053e-05,1.60392952893053e-05
"970"," Sodalis","BRD",0,0
"971"," Soehngenia","BRD",0,0
"972"," Solibacillus","BRD",0.000100293854210491,0.000100293854210491
"973"," Solimonas","BRD",4.07783710215194e-07,4.07783710215194e-07
"974"," Solirubrobacter","BRD",5.03311255238645e-07,5.03311255238645e-07
"975"," Solirubrobacteraceae","BRD",2.7897893709025e-06,2.7897893709025e-06
"976"," Solobacterium","BRD",2.16785186850727e-05,2.16785186850727e-05
"977"," Soonwooa","BRD",0.000138579342891621,0.000138579342891621
"978"," Sphaerobacter","BRD",3.71932190385712e-07,3.71932190385712e-07
"979"," Sphingoaurantiacus","BRD",0,0
"980"," Sphingobacteriaceae","BRD",7.35324548095903e-05,7.35324548095903e-05
"981"," Sphingobacterium","BRD",0.00937616512305386,0.00937616512305386
"982"," Sphingobium","BRD",5.0233389122614e-05,5.0233389122614e-05
"983"," Sphingomonadaceae","BRD",5.87963700257518e-05,5.87963700257518e-05
"984"," Sphingomonas","BRD",0.00135456446943086,0.00135456446943086
"985"," Sphingopyxis","BRD",4.73856477950729e-05,4.73856477950729e-05
"986"," Sphingorhabdus","BRD",7.7379351690679e-06,7.7379351690679e-06
"987"," Spirochaeta","BRD",0,0
"988"," Spirochaeta_2","BRD",0,0
"989"," Spirosoma","BRD",3.1000350055649e-05,3.1000350055649e-05
"990"," Spirosomaceae","BRD",0,0
"991"," Sporacetigenium","BRD",8.50130720881628e-07,8.50130720881628e-07
"992"," Sporolactobacillus","BRD",2.27173145226567e-06,2.27173145226567e-06
"993"," Sporosarcina","BRD",0.00120533545397969,0.00120533545397969
"994"," Stackebrandtia","BRD",2.86338093704141e-06,2.86338093704141e-06
"995"," Staphylococcaceae","BRD",5.4944581638906e-05,5.4944581638906e-05
"996"," Staphylococcus","BRD",0.0131533646702947,0.0131533646702947
"997"," Stappia","BRD",6.33387992596225e-06,6.33387992596225e-06
"998"," Stenotrophobacter","BRD",2.74173311995946e-06,2.74173311995946e-06
"999"," Stenotrophomonas","BRD",0.00332913978396601,0.00332913978396601
"1000"," Steroidobacter","BRD",7.45750732701746e-07,7.45750732701746e-07
"1001"," Streptococcus","BRD",0.059447332639035,0.059447332639035
"1002"," Streptomyces","BRD",3.10313343647707e-05,3.10313343647707e-05
"1003"," Subdoligranulum","BRD",0.000696427318238162,0.000696427318238162
"1004"," Subgrou10","BRD",1.76864372693612e-06,1.76864372693612e-06
"1005"," Subgrou22","BRD",6.07293806835109e-07,6.07293806835109e-07
"1006"," Subgrou5","BRD",1.03613347108728e-06,1.03613347108728e-06
"1007"," Subgrou7","BRD",2.29934469541388e-06,2.29934469541388e-06
"1008"," Subsaxibacter","BRD",0,0
"1009"," Succiniclasticum","BRD",0.000172065017470155,0.000172065017470155
"1010"," Succinispira","BRD",6.76008051963703e-06,6.76008051963703e-06
"1011"," Succinivibrio","BRD",0.000106629598070069,0.000106629598070069
"1012"," Succinivibrionaceae","BRD",7.83624778418227e-06,7.83624778418227e-06
"1013"," Succinivibrionaceae_UCG-001","BRD",0.000280473973697802,0.000280473973697802
"1014"," Succinivibrionaceae_UCG-002","BRD",4.33135279937043e-06,4.33135279937043e-06
"1015"," Sulfurimonas","BRD",0,0
"1016"," Sulfurospirillum","BRD",0,0
"1017"," Sulfurovum","BRD",6.00606552557428e-07,6.00606552557428e-07
"1018"," Sumerlaea","BRD",3.08916210383869e-05,3.08916210383869e-05
"1019"," Sutterella","BRD",8.31044487959332e-05,8.31044487959332e-05
"1020"," Suttonella","BRD",1.20383414194967e-05,1.20383414194967e-05
"1021"," Sva0996_marine_group","BRD",0,0
"1022"," Symbiobacterium","BRD",0,0
"1023"," Syntrophaceticus","BRD",0,0
"1024"," Syntrophococcus","BRD",0.000542521613951715,0.000542521613951715
"1025"," Tahibacter","BRD",3.47206670256784e-07,3.47206670256784e-07
"1026"," Taibaiella","BRD",0.000135438254871514,0.000135438254871514
"1027"," Tannerella","BRD",1.36893317773828e-06,1.36893317773828e-06
"1028"," Tannerellaceae","BRD",4.65402847061464e-06,4.65402847061464e-06
"1029"," TC1","BRD",0,0
"1030"," Telmatocola","BRD",2.17987310086731e-07,2.17987310086731e-07
"1031"," Tepidimicrobium","BRD",0,0
"1032"," Tepidimonas","BRD",7.87000256147002e-07,7.87000256147002e-07
"1033"," Tepidisphaera","BRD",2.49450508038863e-06,2.49450508038863e-06
"1034"," Tepidisphaeraceae","BRD",0,0
"1035"," Terribacillus","BRD",0,0
"1036"," Terrimicrobium","BRD",2.28900993651703e-06,2.28900993651703e-06
"1037"," Terrimonas","BRD",1.05887515672592e-06,1.05887515672592e-06
"1038"," Terrisporobacter","BRD",0.000114443149100598,0.000114443149100598
"1039"," Thauera","BRD",1.7354581257729e-05,1.7354581257729e-05
"1040"," Thermoactinomyces","BRD",1.60972268149362e-05,1.60972268149362e-05
"1041"," Thermobifida","BRD",0,0
"1042"," Thermomicrobiales","BRD",0,0
"1043"," Thermomonas","BRD",1.29650021908574e-05,1.29650021908574e-05
"1044"," Thermopolyspora","BRD",0,0
"1045"," Thermotaleaceae","BRD",6.60093456031505e-07,6.60093456031505e-07
"1046"," Thermus","BRD",6.089751982671e-07,6.089751982671e-07
"1047"," Thiohalomonas","BRD",0,0
"1048"," Thiopseudomonas","BRD",2.95481077204368e-05,2.95481077204368e-05
"1049"," Tianweitania","BRD",4.10425920671823e-07,4.10425920671823e-07
"1050"," Timonella","BRD",0.000112808921212038,0.000112808921212038
"1051"," Tissierella","BRD",0.000199657193137202,0.000199657193137202
"1052"," TK10","BRD",0,0
"1053"," TM7a","BRD",1.49248833271189e-05,1.49248833271189e-05
"1054"," TM7x","BRD",4.0519321557446e-07,4.0519321557446e-07
"1055"," Tomitella","BRD",5.64279287644128e-06,5.64279287644128e-06
"1056"," TRA3-20","BRD",4.54390755147452e-07,4.54390755147452e-07
"1057"," Treponema","BRD",0.000337120066102256,0.000337120066102256
"1058"," Trichococcus","BRD",9.90376949187796e-05,9.90376949187796e-05
"1059"," Trichomonadea","BRD",0,0
"1060"," Truepera","BRD",3.35560867826939e-05,3.35560867826939e-05
"1061"," Trueperella","BRD",0.00432613151279265,0.00432613151279265
"1062"," Tsukamurella","BRD",3.42092825382959e-07,3.42092825382959e-07
"1063"," Tumebacillus","BRD",1.14835214225494e-05,1.14835214225494e-05
"1064"," Tundrisphaera","BRD",3.07676213859583e-06,3.07676213859583e-06
"1065"," Tunicatimonas","BRD",1.10809487685631e-06,1.10809487685631e-06
"1066"," Turicibacter","BRD",9.25986517765637e-05,9.25986517765637e-05
"1067"," Tuzzerella","BRD",3.07723790203152e-07,3.07723790203152e-07
"1068"," Tychonema_CCAP_1459-11B","BRD",8.30864511754933e-07,8.30864511754933e-07
"1069"," Tyzzerella","BRD",0.000247808443265967,0.000247808443265967
"1070"," U29-B03","BRD",5.32274691858198e-06,5.32274691858198e-06
"1071"," UBA12409","BRD",5.53149901383766e-06,5.53149901383766e-06
"1072"," UBA1819","BRD",1.26246164328632e-05,1.26246164328632e-05
"1073"," UCG-001","BRD",3.99287670795301e-06,3.99287670795301e-06
"1074"," UCG-002","BRD",0.000486741351948815,0.000486741351948815
"1075"," UCG-003","BRD",4.49519883955858e-06,4.49519883955858e-06
"1076"," UCG-004","BRD",8.74478304389671e-06,8.74478304389671e-06
"1077"," UCG-005","BRD",0.00133213462810098,0.00133213462810098
"1078"," UCG-008","BRD",1.76719434417417e-05,1.76719434417417e-05
"1079"," UCG-009","BRD",7.15207256902347e-06,7.15207256902347e-06
"1080"," UCG-010","BRD",0.000118300081883248,0.000118300081883248
"1081"," UCG-011","BRD",0,0
"1082"," UKL13-1","BRD",3.75651191340188e-07,3.75651191340188e-07
"1083"," Ulvibacter","BRD",0.000263515549528613,0.000263515549528613
"1084"," uncultured","BRD",0.000108279038177889,0.000108279038177889
"1085"," Undibacterium","BRD",2.36886664309497e-06,2.36886664309497e-06
"1086"," Unknown_Family","BRD",2.10605104267428e-07,2.10605104267428e-07
"1087"," Urania-1B-19_marine_sediment_group","BRD",0,0
"1088"," Ureaplasma","BRD",0.000206543268568971,0.000206543268568971
"1089"," Ureibacillus","BRD",4.47379010071762e-06,4.47379010071762e-06
"1090"," Uruburuella","BRD",0.000165620209782024,0.000165620209782024
"1091"," UTBCD1","BRD",1.95271386219854e-06,1.95271386219854e-06
"1092"," vadinBE97","BRD",9.45877113630885e-07,9.45877113630885e-07
"1093"," Vagococcus","BRD",0.000202025203228061,0.000202025203228061
"1094"," Variovorax","BRD",3.70323546010649e-06,3.70323546010649e-06
"1095"," Veillonella","BRD",0.00193501896763556,0.00193501896763556
"1096"," Veillonellaceae","BRD",0,0
"1097"," Veillonellaceae_UCG-001","BRD",6.32540602800652e-06,6.32540602800652e-06
"1098"," Verruc-01","BRD",0,0
"1099"," Verrucomicrobium","BRD",3.9930508385211e-05,3.9930508385211e-05
"1100"," Verticiella","BRD",0.000101775183055462,0.000101775183055462
"1101"," Vibrio","BRD",0.0350894899351136,0.0350894899351136
"1102"," Vicinamibacteraceae","BRD",3.25214277768733e-05,3.25214277768733e-05
"1103"," Victivallaceae","BRD",4.93135857079366e-06,4.93135857079366e-06
"1104"," Victivallis","BRD",0,0
"1105"," Virgibacillus","BRD",8.22045717434568e-07,8.22045717434568e-07
"1106"," Vitellibacter","BRD",0,0
"1107"," Vitreoscilla","BRD",1.91068958107189e-05,1.91068958107189e-05
"1108"," Vulcaniibacterium","BRD",7.04462339196785e-07,7.04462339196785e-07
"1109"," W5053","BRD",3.4784371900606e-05,3.4784371900606e-05
"1110"," WCHB1-32","BRD",0,0
"1111"," WCHB1-41","BRD",9.836151263153e-06,9.836151263153e-06
"1112"," WD2101_soil_group","BRD",9.8807810853404e-06,9.8807810853404e-06
"1113"," Weeksella","BRD",0.000471982268658984,0.000471982268658984
"1114"," Weeksellaceae","BRD",6.51280013747512e-05,6.51280013747512e-05
"1115"," Weissella","BRD",0.000125966474620716,0.000125966474620716
"1116"," Williamsia","BRD",2.21838789478791e-05,2.21838789478791e-05
"1117"," Winogradskyella","BRD",5.8100951580532e-06,5.8100951580532e-06
"1118"," Woesearchaeales","BRD",0,0
"1119"," Woeseia","BRD",1.72140968555228e-07,1.72140968555228e-07
"1120"," Wohlfahrtiimonas","BRD",1.94172571690107e-05,1.94172571690107e-05
"1121"," Wolbachia","BRD",2.90569114479001e-07,2.90569114479001e-07
"1122"," WPS-2","BRD",5.34081877166711e-05,5.34081877166711e-05
"1123"," WS1","BRD",0,0
"1124"," Xanthobacteraceae","BRD",0,0
"1125"," Xanthomonadaceae","BRD",0.000162196383098814,0.000162196383098814
"1126"," Xanthomonas","BRD",9.30834047971228e-06,9.30834047971228e-06
"1127"," XBB1006","BRD",0,0
"1128"," Xylella","BRD",0,0
"1129"," Yaniella","BRD",3.42209301539694e-07,3.42209301539694e-07
"1130"," YC-ZSS-LKJ147","BRD",4.85270316685337e-06,4.85270316685337e-06
"1131"," Yersiniaceae","BRD",0.00208695824770937,0.00208695824770937
"1132"," Youngiibacter","BRD",2.10428495676509e-05,2.10428495676509e-05
"1133"," Zavarzinella","BRD",0,0
"1134"," ZOR0006","BRD",2.49475540045938e-07,2.49475540045938e-07
"1135"," Zymophilus","BRD",1.72542972842345e-06,1.72542972842345e-06
"1136","Bacteria","BRD",0.000367811415635685,0.000367811415635685
"1137","Eukaryota","BRD",3.2317150823032e-05,3.2317150823032e-05
"1138","Unassigned","BRD",2.11311772770534e-07,2.11311772770534e-07
