"","Name","ID","Status","State","Farm","Date.of.colleciton","RectaTemp","X16S.copies","Hscopy_log","HScopies","HSpre_abs","MBcopy_log","MBpre_abs","MBcopies","MHcopy_log","MHpre_abs","MHcopies","PMcopy_log","PMpre_abs","PMcopies","quality","HSRel","PMRel","MBRel","MHRel","BactABund","HSRelBact","PMRelBact","MBRelBact","MHRelBact","X16S_log"
"157","Beef 267","Beef267","Healthy","ID","Boise Valley Feeders","10/6/21",NA,246897.94,3.365348953,2319.257413,1,2.826074803,0,670,2.230448921,0,170,5.23667143,1,172453.2687,"Clean",0.00939358754066559,0.698479982052503,0.00271367189211866,0.000688543614418168,175612.526113,0.0132066741725909,0.982010067943746,0.00381521759768367,0.000968040285979438,5.39251922539917
"158","Beef 268","Beef268","Healthy","ID","Boise Valley Feeders","10/6/21",NA,1032926.32,3.263318531,1833.658815,1,2.826074803,0,670,3.479935914,1,3019.506121,2.278753601,0,190,"Clean",0.001775207756348,0.000183943420088279,0.000648642586627089,0.0029232541203907,5713.164936,0.320953243174494,0.0332565228080088,0.117273001480873,0.528517232536624,6.01406976427528
"159","Beef 269","Beef269","BRD","ID","Boise Valley Feeders","10/6/21",107.7,33169.27,3.456096589,2858.226155,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.0861709092482289,0.00572819359606045,0.02019941952295,0.00512522584910672,3888.226155,0.735097713214164,0.0488654703779698,0.172315079753894,0.043721736653973,4.52074900661242
"160","Beef 27","Beef27","BRD","TX","Cactus","3/11/21",105.3,611101263.8,5.851858165,710981.2791,1,4.583333041,1,38311.84268,5.265971762,1,184489.5461,6.144797873,1,1395718.623,"Clean",0.00116344265871571,0.00228394000418364,6.2693116426836e-05,0.000301896849227233,2329501.29088,0.305207505951378,0.599149109066494,0.0164463710880912,0.0791970138940368,8.78611318258268
"161","Beef 270","Beef270","BRD","ID","Boise Valley Feeders","10/6/21",106.4,67643.56,4.047939221,11167.06956,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.165086958167193,0.00280884093031177,0.00990486012267834,0.00251317346396316,12197.06956,0.915553486439246,0.0155775122102362,0.0549312272676749,0.0139377740828429,4.83023287621852
"162","Beef 271","Beef271","BRD","ID","Boise Valley Feeders","10/6/21",104.1,1262093.9,3.757877945,5726.350738,1,2.826074803,0,670,2.230448921,0,170,5.69588335,1,496458.9565,"Clean",0.00453718280232556,0.393361346964754,0.000530863828753154,0.000134696792370203,503025.307238,0.0113838223556626,0.986946281541868,0.00133194093887407,0.000337955163594914,6.10109201179938
"163","Beef 272","Beef272","BRD","ID","Boise Valley Feeders","10/6/21",105.3,1144214.74,4.929136283,84944.69922,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.0742384241790138,0.000166052746357734,0.000585554421366745,0.000148573509899025,85974.69922,0.988019731277404,0.00220995248280905,0.00779299033411611,0.00197732590567125,6.05850791768951
"164","Beef 273","Beef273","BRD","ID","Boise Valley Feeders","10/6/21",105.1,107554.27,3.204007026,1599.583905,1,2.826074803,0,670,3.645949892,1,4425.373103,2.278753601,0,190,"Clean",0.0148723421673542,0.00176655004027269,0.00622941329990897,0.041145489649086,6884.957008,0.232330267733169,0.0275963959948085,0.0973136069290616,0.642759729342961,5.03163169483364
"165","Beef 274","Beef274","BRD","ID","Boise Valley Feeders","10/6/21",106.4,35968.16,3.267800244,1852.679276,1,4.894897,1,78504.94254,3.730274452,1,5373.712803,5.139593846,1,137909.3928,"Clean",0.0515088699560945,3.83420761028643,2.18262325734761,0.149401937797207,223640.727419,0.00828417657812805,0.616655983870152,0.351031511326279,0.0240283282254405,4.55593029571052
"166","Beef 275","Beef275","BRD","ID","Boise Valley Feeders","10/6/21",105.5,651123.28,5.547589185,352849.2389,1,5.505102719,1,319965.1803,2.230448921,0,170,2.278753601,0,190,"Clean",0.541908498341512,0.000291803420083521,0.491404915364107,0.000261087270601045,673174.4192,0.524157230037537,0.000282244830731679,0.475307990283182,0.000252534848549397,5.813663890207
"167","Beef 276","Beef276","BRD","ID","Boise Valley Feeders","10/6/21",104.3,4735852.42,5.850681123,709056.9578,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.149721083960636,4.01194934195183e-05,0.000141474003110933,3.58963888490427e-05,710086.9578,0.998549473429013,0.000267572862609194,0.000943546410253474,0.000239407298124016,6.67539825201928
"168","Beef 277","Beef277","BRD","ID","Boise Valley Feeders","10/6/21",104.2,91406.23,3.632376508,4289.202078,1,4.463433658,1,29069.23872,3.475192658,1,2986.707261,2.278753601,0,190,"Clean",0.0469246141975224,0.00207863293344447,0.318022510281848,0.0326750951330123,36535.148059,0.117399334774104,0.00520047160321267,0.79565131837037,0.0817488752523136,4.96098054830409
"169","Beef 278","Beef278","BRD","ID","Boise Valley Feeders","10/6/21",107.2,19276.38,3.427350381,2675.163813,1,5.352221716,1,225020.3088,3.551084762,1,3557.007344,3.349162182,1,2234.40648,"Clean",0.138779366924703,0.115914216258447,11.6733696264548,0.184526728773764,233486.886437,0.011457447798559,0.00956973007819389,0.963738530389438,0.015234291733809,4.28504800836027
"170","Beef 279","Beef279","BRD","ID","Boise Valley Feeders","10/6/21",105.5,1187672.55,3.175908151,1499.367701,1,2.826074803,0,670,4.150843195,1,14152.82691,2.278753601,0,190,"Clean",0.00126244199295504,0.000159976754535583,0.000564128555467582,0.0119164385082403,16512.194611,0.0908036597389156,0.0115066473279952,0.0405760721566147,0.857113620776475,6.07469708465495
"171","Beef 28","Beef28","BRD","TX","Cactus","3/8/21",105.4,62313906.88,7.684195331,48327611.39,1,6.870022862,1,7413492.665,5.194295886,1,156421.2983,4.952065103,1,89549.89961,"Clean",0.775550977457827,0.00143707727686613,0.118970114958069,0.0025102149123987,55987075.25291,0.863192284499414,0.00159947450738366,0.132414358698165,0.00279388229503683,7.79458498793429
"172","Beef 280","Beef280","BRD","ID","Boise Valley Feeders","10/6/21",105,10492693.55,3.329822143,2137.086708,1,2.826074803,0,670,3.806166556,1,6399.802269,2.278753601,0,190,"Clean",0.000203673794323289,1.81078384777567e-05,6.38539567373527e-05,0.000609929398824385,9396.888977,0.227424918314005,0.020219457787045,0.0713001932490534,0.681055430649896,7.02088703041707
"173","Beef 281","Beef281","BRD","ID","Boise Valley Feeders","10/6/21",106.1,1453456.11,2.278753601,190,0,2.826074803,0,670,4.445979156,1,27924.09813,2.278753601,0,190,"Clean",0.000130722901567355,0.000130722901567355,0.000460970231842776,0.0192122059537113,28974.09813,0.00655758115912752,0.00655758115912752,0.0231241019821865,0.963760735699558,6.16240222071934
"174","Beef 282","Beef282","BRD","ID","Boise Valley Feeders","10/6/21",106.3,764386.67,5.682925879,481865.5503,1,3.789727251,1,6162.078852,2.230448921,0,170,2.278753601,0,190,"Clean",0.630395020232365,0.000248565297456064,0.00806146822523737,0.000222400529302794,488387.629152,0.986645691940796,0.000389035243030013,0.0126171886513575,0.000348084164816327,5.88331367302694
"175","Beef 283","Beef283","BRD","ID","Boise Valley Feeders","10/6/21",106.3,120157.29,2.278753601,190,0,3.984735031,1,9654.616576,3.609584925,1,4069.911123,2.278753601,0,190,"Clean",0.00158126069587621,0.00158126069587621,0.0803498196072831,0.0338715289184701,14104.527699,0.0134708516339381,0.0134708516339381,0.684504776199242,0.288553520532882,5.07975373916036
"176","Beef 284","Beef284","BRD","ID","Boise Valley Feeders","10/6/21",104.5,236680.54,5.059246156,114616.2398,1,3.570116219,1,3716.346667,2.230448921,0,170,5.053862803,1,113204.2684,"Clean",0.484265583473825,0.478299856845011,0.0157019527967952,0.00071826775450149,231706.854867,0.494660547983312,0.488566764522264,0.0160390018203526,0.000733685674071146,5.37416438640912
"177","Beef 285","Beef285","BRD","ID","Boise Valley Feeders","10/6/21",106.1,776204.21,4.461508726,28940.67963,1,3.527059047,1,3365.573245,2.230448921,0,170,5.45890684,1,287678.1256,"Clean",0.0372848784600125,0.370621702245083,0.00433593789062288,0.000219014529694447,320154.378475,0.0903960138476129,0.898560647429859,0.0105123448913344,0.000530993831194081,5.88997655346024
"178","Beef 286","Beef286","Healthy","ID","Boise Valley Feeders","10/6/21",NA,54975.3,3.079238326,1200.157727,1,2.826074803,0,670,3.450821442,1,2823.718779,2.278753601,0,190,"Clean",0.0218308536197165,0.00345609755653903,0.012187291383585,0.0513634082760803,4883.876506,0.245738753943833,0.0389035225945166,0.13718610599119,0.57817161747046,4.7401755077218
"179","Beef 287","Beef287","Healthy","ID","Boise Valley Feeders","10/6/21",NA,859546.66,3.205209118,1604.017557,1,2.826074803,0,670,2.230448921,0,170,4.311623347,1,20493.84026,"Clean",0.00186612040002575,0.0238426151990399,0.00077948066251575,0.000197778675563698,22937.857817,0.0699288298757877,0.893450487988087,0.0292093536085763,0.00741132852754922,5.93426996235077
"180","Beef 288","Beef288","Healthy","ID","Boise Valley Feeders","10/6/21",NA,1658893.5,5.04724875,111493.2948,1,2.826074803,0,670,3.834099067,1,6824.943596,4.277276091,1,18935.47007,"Clean",0.0672094349637273,0.0114145182134959,0.000403883673062798,0.00411415416119239,137923.708466,0.808369322722239,0.13728944994738,0.00485775801312045,0.0494834693172598,6.21981876726321
"181","Beef 289","Beef289","Healthy","ID","Boise Valley Feeders","10/6/21",NA,501381.5,3.222812678,1670.369988,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.00333153494494711,0.000378952952990886,0.00133630778159944,0.00033906316846553,2700.369988,0.6185707867525,0.0703607286573058,0.248114148423131,0.062954336167063,5.70016917149282
"182","Beef 29","Beef29","BRD","TX","Cactus","3/10/21",106,29668554.21,5.817881343,657478.178,1,3.474695044,1,2983.287057,2.230448921,0,170,5.376129526,1,237754.9273,"Clean",0.022160775794676,0.00801370116039773,0.000100553840132677,5.7299725088289e-06,898386.392357,0.731843429056227,0.264646625686558,0.00332071710166165,0.000189228155553413,7.47229639769526
"183","Beef 290","Beef290","Healthy","ID","Boise Valley Feeders","10/6/21",NA,591911.72,3.308137536,2033.000735,1,2.826074803,0,670,2.230448921,0,170,4.259122531,1,18160.27963,"Clean",0.00343463504152275,0.0306807231828422,0.00113192555133053,0.000287204990636104,21033.280365,0.0966563797810147,0.863406911088355,0.0318542799018122,0.00808242922881801,5.77225767291061
"184","Beef 291","Beef291","Healthy","ID","Boise Valley Feeders","10/6/21",NA,36965275.12,3.570443966,3719.152327,1,3.770243218,1,5891.735182,4.526087488,1,33580.52546,4.147144128,1,14032.7933,"Clean",0.000100612055907241,0.000379620961955389,0.000159385671089251,0.000908434344151041,57224.206269,0.0649926415670491,0.245224778374986,0.102958792548456,0.586823787509509,7.56779395460075
"185","Beef 292","Beef292","Healthy","ID","Boise Valley Feeders","10/6/21",NA,2157904716,4.398057212,25006.74768,1,2.826074803,0,670,2.230448921,0,170,6.504212944,1,3193103.122,"Clean",1.15884392367211e-05,0.00147972387210817,3.10486369037622e-07,7.87801234871577e-08,3218949.86968,0.00776860426300642,0.991970441067301,0.000208142415112108,5.28122545806841e-05,9.33403226435306
"186","Beef 293","Beef293","Healthy","ID","Boise Valley Feeders","10/6/21",NA,1.49e+12,3.285656997,1930.443065,1,3.588147662,1,3873.893363,4.839669445,1,69130.45978,4.560805626,1,36375.21976,"Clean",1.29559937248322e-09,2.44128991677852e-08,2.59992843154362e-09,4.63962817315436e-08,111310.015968,0.0173429412278134,0.326791973243965,0.0348027383637577,0.621062347164464,12.1731862684126
"187","Beef 296","Beef296","Healthy","ID","Boise Valley Feeders","10/6/21",NA,409805891.4,3.324784589,2112.441006,1,3.968066843,1,9291.093767,5.972723146,1,939124.4464,4.032541696,1,10778.08727,"Clean",5.15473557196401e-06,2.63004693104322e-05,2.26719380125534e-05,0.00229163237061262,961306.068443,0.00219746975010931,0.0112119205566412,0.00966507345787229,0.976925536235377,8.61257819861961
"188","Beef 297","Beef297","Healthy","ID","Boise Valley Feeders","10/6/21",NA,2.25e+11,3.486178475,3063.222021,1,2.826074803,0,670,6.26659911,1,1847562.379,3.449382773,1,2814.380243,"Clean",1.36143200933333e-08,1.25083566355556e-08,2.97777777777778e-09,8.21138835111111e-06,1854109.981264,0.00165212530645659,0.00151791440175591,0.000361359362049948,0.996468600929738,11.3521825181133
"189","Beef 299","Beef299","Healthy","ID","Boise Valley Feeders","10/6/21",NA,9491543.77,3.111485945,1292.664866,1,2.826074803,0,670,4.111843086,1,12937.28324,3.6200387,1,4169.06532,"Clean",0.000136191213708115,0.000439239961488372,7.05891492717628e-05,0.00136303256387975,19069.013426,0.0677887647945904,0.218630362613076,0.0351355355954848,0.678445336996849,6.97733690057164
"190","Beef 3","Beef3","BRD","TX","Cactus","3/4/21",104,39652681.56,7.154880959,14285023.5,1,5.350851654,1,224311.559,2.230448921,0,170,5.005152413,1,101193.4524,"Clean",0.360253655944675,0.0025519951846606,0.00565690768379903,4.28722581454589e-06,14610698.5114,0.977709826046585,0.00692598319793155,0.0153525554459276,1.16353095553479e-05,7.5982725732828
"191","Beef 30","Beef30","Healthy","TX","Cactus","3/8/21",102.1,34809890.43,7.724266488,52998855.1,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",1.52252289350283,5.45821884679802e-06,1.92474033018667e-05,4.88366949450349e-06,52999885.1,0.999980565995604,3.58491343219912e-06,1.26415368398601e-05,3.20755412354658e-06,7.54170266874751
"192","Beef 300","Beef300","Healthy","ID","Boise Valley Feeders","10/6/21",NA,18978796.91,3.272834181,1874.278748,1,5.150715868,1,141486.7818,5.610448627,1,407801.32,6.569090821,1,3707582.479,"Clean",9.87564573712486e-05,0.195353925571882,0.00745499214048969,0.0214872060612613,4258744.859548,0.000440101205827795,0.870581028278248,0.033222648096138,0.0957562224197863,7.27826870136911
"193","Beef 301","Beef301","Healthy","ID","Boise Valley Feeders","10/6/21",NA,26054702.52,2.278753601,190,0,3.554630261,1,3586.164942,4.592493079,1,39128.48912,3.577896272,1,3783.522074,"Clean",7.2923496191965e-06,0.000145214556608187,0.000137639834469313,0.00150178222491561,46688.176136,0.00406955284452622,0.0810381211503918,0.0768109881087174,0.838081337896365,7.41588613563517
"194","Beef 303","Beef303","BRD","ID","Boise Valley Feeders","10/8/21",NA,1808103.58,5.031668304,107564.3369,1,6.090496833,1,1231677.004,5.057859245,1,114250.7986,4.441127908,1,27613.9102,"Clean",0.0594901409907058,0.0152723054726765,0.681198255245974,0.0631881933445428,1481106.0497,0.0726243316079813,0.0186441141102578,0.831592716976261,0.0771388373054999,6.25722354627397
"195","Beef 305","Beef305","BRD","ID","Boise Valley Feeders","10/8/21",NA,808664.24,3.202811674,1595.187265,1,2.826074803,0,670,3.174786413,1,1495.499983,3.390123964,1,2455.40968,"Clean",0.00197262001470474,0.00303637722375358,0.000828526806131553,0.00184934600669371,6216.096928,0.256622006297003,0.395008267799006,0.107784677066734,0.240585048837256,5.9077687756188
"196","Beef 306","Beef306","BRD","ID","Boise Valley Feeders","10/8/21",NA,713552.86,2.278753601,190,0,6.293372927,1,1965046.93,4.156640509,1,14343.01686,5.330938686,1,214258.8087,"Clean",0.000266273195233217,0.300270408417955,2.75389118333854,0.020100846992611,2193838.75556,8.66061826642772e-05,0.0976638817036981,0.895711649281354,0.00653786283228404,5.85342675981644
"197","Beef 307","Beef307","BRD","ID","Boise Valley Feeders","10/8/21",NA,185280014.9,2.925367686,842.107792,1,2.826074803,0,670,2.230448921,0,170,3.664577244,1,4619.31144,"Clean",4.54505464312762e-06,2.49315148344151e-05,3.61614824114525e-06,9.17530150738346e-07,6301.419232,0.133637798247669,0.733058898310101,0.106325253936064,0.0269780495061656,8.26782857931678
"198","Beef 308","Beef308","Healthy","ID","Boise Valley Feeders","10/8/21",NA,10250932.28,3.852011751,7112.327572,1,6.623057712,1,4198147.681,3.772436732,1,5921.568152,5.984149525,1,964160.9212,"Clean",0.00069382251074631,0.0940559253406755,0.409538134320794,0.000577661425346964,5175342.497924,0.00137427186217202,0.186298959264388,0.811182580222278,0.0011441886511618,7.0107634068457
"199","Beef 309","Beef309","Healthy","ID","Boise Valley Feeders","10/8/21",NA,27756166.91,3.16814595,1472.807373,1,3.880490648,1,7594.350688,5.159839259,1,144490.4885,2.278753601,0,190,"Clean",5.30623474695051e-05,6.84532560335436e-06,0.000273609490554833,0.00520570758089594,153747.646561,0.00957938157717203,0.00123579127388215,0.0493949069001646,0.939789920248781,7.44335950607599
"200","Beef 31","Beef31","BRD","TX","Cactus","3/8/21",105.8,187156661.7,7.419396334,26266144.8,1,5.523394598,1,333729.5,4.375293597,1,23729.7737,5.003575047,1,100826.5824,"Clean",0.140343093114703,0.000538728258370084,0.00178315587042767,0.000126790964769597,26724430.6561,0.982851426771354,0.0037728243380551,0.0124878057944267,0.000887943096164092,8.27220529243008
"201","Beef 312","Beef312","Healthy","ID","Boise Valley Feeders","10/8/21",NA,32578478.91,3.357078932,2275.510963,1,2.826074803,0,670,3.854653178,1,7155.717357,4.955895514,1,90343.20935,"Clean",6.98470597502798e-05,0.00277309476601343,2.0565723828019e-05,0.000219645532769289,100444.43767,0.0226544248321242,0.899434667022712,0.00667035443218087,0.0712405537129829,7.51293081655628
"202","Beef 313","Beef313","BRD","CO","Five Rivers","10/19/21",104.2,119867240.6,3.776080684,5971.462146,1,2.826074803,0,670,3.638571493,1,4350.823773,5.630865528,1,427430.5194,"Clean",4.98172988391959e-05,0.00356586601360372,5.58951717455319e-06,3.62970211979669e-05,438422.805319,0.0136203273952757,0.97492765936069,0.00152820517516762,0.00992380806886701,8.07870051140417
"203","Beef 315","Beef315","BRD","CO","Five Rivers","10/19/21",103.5,880415983.8,6.140325008,1381417.673,1,2.826074803,0,670,2.230448921,0,170,5.798481247,1,628754.7035,"Clean",0.00156905110586203,0.000714156393192915,7.61003903073392e-07,1.93090542570861e-07,2011012.3765,0.68692648993252,0.312655810002669,0.000333165527885054,8.45345369260586e-05,8.94468791898741
"204","Beef 316","Beef316","BRD","CO","Five Rivers","10/19/21",102.8,714394008.8,3.821702189,6632.880738,1,3.414212881,1,2595.45128,2.230448921,0,170,3.649955911,1,4466.382475,"Clean",9.28462536960738e-06,6.25198758665738e-06,3.63308097216506e-06,2.37963921737749e-07,13864.714493,0.478400095533796,0.32214024149253,0.187198321415878,0.0122613415577962,8.85393780433274
"205","Beef 317","Beef317","BRD","CO","Five Rivers","10/19/21",105.5,380528608.9,3.817028252,6561.87951,1,2.826074803,0,670,2.230448921,0,170,3.884346065,1,7662.06912,"Clean",1.72441160967332e-05,2.01353300140793e-05,1.76070861514665e-06,4.46746962052135e-07,15063.94863,0.435601559137818,0.508636168921933,0.0444770502380557,0.0112852217021932,8.58038731460093
"206","Beef 318","Beef318","BRD","CO","Five Rivers","10/19/21",105.1,473965450.1,6.770744778,5898543.385,1,6.733261497,1,5410800.197,4.068626749,1,11711.88365,3.258838987,1,1814.842691,"Clean",0.0124450914803083,3.82906114911349e-06,0.0114160224038659,2.47104164396982e-05,11322870.308341,0.52094064705968,0.00016028115147297,0.477864715364101,0.00103435642474616,8.6757466856752
"207","Beef 319","Beef319","BRD","CO","Five Rivers","10/19/21",106.4,119068043,4.87564377,75100.66285,1,3.495484063,1,3129.565627,3.941612881,1,8742.041838,3.896888365,1,7886.573682,"Clean",0.000630737357881997,6.62358554259601e-05,2.62838419793294e-05,7.34205553206245e-05,94858.843997,0.791709657060286,0.0831400990112152,0.0329918170529147,0.0921584268755845,8.07579521927742
"208","Beef 32","Beef32","BRD","TX","Cactus","3/8/21",104.5,272845652.5,6.46308135,2904566.673,1,4.490120186,1,30911.50753,2.230448921,0,170,4.46752024,1,29344.06254,"Clean",0.0106454570427872,0.000107548213691988,0.000113293018403509,6.23062887175745e-07,2964992.24307,0.979620327772786,0.00989684293730789,0.0104254935581193,5.73357317872708e-05,8.43591703975376
"209","Beef 320","Beef320","BRD","CO","Five Rivers","10/19/21",103.8,200547945.5,5.365735746,232132.3919,1,4.619084172,1,41599.12271,4.480763037,1,30252.62308,5.780547987,1,603320.368,"Clean",0.00115749075026052,0.00300835975405193,0.000207427319219284,0.000150849827977919,907304.50569,0.255848384356324,0.664959078475179,0.0458491305279743,0.0333434066405226,8.30221821940525
"210","Beef 321","Beef321","Healthy","CO","Five Rivers","10/19/21",103.5,118679208.2,3.350731272,2242.49391,1,2.826074803,0,670,2.230448921,0,170,3.39964715,1,2509.846432,"Clean",1.88954235877688e-05,2.11481561940519e-05,5.64547076241784e-06,1.43243288001647e-06,5592.340342,0.400993818841507,0.448800730733494,0.119806728315177,0.0303987221098211,8.07437464380237
"211","Beef 322","Beef322","Healthy","CO","Five Rivers","10/19/21",102.4,1935973167,3.8490116,7063.364207,1,2.826074803,0,670,3.777179989,1,5986.596515,4.612103544,1,40935.82472,"Clean",3.64848249314604e-06,2.11448306297729e-05,3.46079176829831e-07,3.092293125259e-06,54655.785442,0.129233605370022,0.748975143051243,0.0122585375835646,0.109532713995171,9.2868993338245
"212","Beef 323","Beef323","Healthy","CO","Five Rivers","10/19/21",103.5,793768628.7,4.1673611,14701.48145,1,2.826074803,0,670,3.085672603,1,1218.070999,4.081227156,1,12056.66395,"Clean",1.85211167567525e-05,1.51891414123356e-05,8.44074678407607e-07,1.5345416220277e-06,28646.216399,0.513208489569087,0.420881549663253,0.023388778143259,0.0425211826244014,8.89969393128392
"213","Beef 325","Beef325","Healthy","CO","Five Rivers","10/19/21",103.5,294940491.2,4.366467937,23252.40815,1,2.826074803,0,670,3.57934187,1,3796.136931,3.711164796,1,5142.387456,"Clean",7.88376260424428e-05,1.74353390240777e-05,2.27164468762504e-06,1.28708571534379e-05,32860.932537,0.707600373903534,0.156489395126261,0.0203889527251124,0.115521278245093,8.46973440066916
"214","Beef 326","Beef326","Healthy","CO","Five Rivers","10/19/21",103.5,1111345050,3.843392032,6972.556345,1,2.826074803,0,670,3.070916324,1,1177.379104,3.307011151,1,2027.734785,"Clean",6.27397975543239e-06,1.82457715090376e-06,6.02873068089879e-07,1.05941813840805e-06,10847.670234,0.642769939958704,0.18692813675737,0.0617644144361994,0.108537508847727,9.04584891985854
"215","Beef 327","Beef327","Healthy","CO","Five Rivers","10/19/21",102.2,500669614.6,3.870723676,7425.465349,1,2.826074803,0,670,3.052143756,1,1127.570632,4.336746183,1,21714.31746,"Clean",1.48310684980003e-05,4.33705518105951e-05,1.33820783299439e-06,2.25212515223407e-06,30937.353441,0.240016178603026,0.701880252989673,0.021656668249847,0.0364469001574542,8.69955123594124
"216","Beef 328","Beef328","Healthy","CO","Five Rivers","10/19/21",103.5,902714222.8,3.841339301,6939.677699,1,2.826074803,0,670,2.230448921,0,170,4.304507335,1,20160.78022,"Clean",7.68756880496998e-06,2.23335134318214e-05,7.42206096988062e-07,1.88320949982046e-07,27940.457919,0.248373799710738,0.721562269252943,0.0239795640408738,0.00608436699544559,8.95555028556286
"217","Beef 329","Beef329","Healthy","CO","Five Rivers","10/19/21",103.5,168957475.1,3.498179592,3149.050259,1,2.826074803,0,670,2.230448921,0,170,5.338816323,1,218180.6961,"Clean",1.86381233333192e-05,0.00129133497035788,3.96549486551838e-06,1.00617033901213e-06,222169.746359,0.0141740732507814,0.982045033923952,0.00301571213443868,0.000765180690827725,8.22777741337722
"218","Beef 33","Beef33","BRD","TX","Cactus","3/8/21",106,309018610.3,6.669152403,4668231.692,1,5.884346504,1,766207.6852,2.230448921,0,170,3.253962264,1,1794.577687,"Clean",0.015106636093755,5.80734501801622e-06,0.00247948718834815,5.50128679418244e-07,5436403.954887,0.858698457792773,0.000330103815296283,0.140940167720838,3.12706710926402e-05,8.48998463651702
"219","Beef 330","Beef330","Healthy","CO","Five Rivers","10/19/21",103.5,250606430.3,4.309557832,20396.60251,1,2.826074803,0,670,4.136554564,1,13694.76436,7.076497025,1,11926060.95,"Clean",8.13889830583489e-05,0.0475888066228921,2.67351479847483e-06,5.46465002657994e-05,11960822.31687,0.00170528429982877,0.997093731020402,5.60162154616248e-05,0.00114496846430737,8.39899221207817
"220","Beef 331","Beef331","Healthy","CO","Five Rivers","10/19/21",103.5,2427860563,4.300772764,19988.15753,1,3.319929609,1,2088.95752,2.230448921,0,170,4.341663104,1,21961.55587,"Clean",8.23282763211966e-06,9.04564133735221e-06,8.60410829120585e-07,7.00204956539755e-08,44208.67092,0.452132061743511,0.496770326114115,0.0472522126661572,0.0038453994762166,9.38522374087757
"221","Beef 332","Beef332","Healthy","CO","Five Rivers","10/19/21",103.5,235275890.7,6.825444222,6690278.893,1,2.826074803,0,670,4.453857107,1,28435.25364,4.337236522,1,21738.8478,"Clean",0.0284358880678121,9.23972606599083e-05,2.8477205973234e-06,0.000120859190269766,6741122.99444,0.992457621455367,0.00322481103192004,9.93899681926303e-05,0.00421817754452086,8.37157742807672
"222","Beef 333","Beef333","Healthy","CO","Five Rivers","10/19/21",103.5,212305045.2,4.272689276,18736.53488,1,2.826074803,0,670,2.230448921,0,170,3.670340838,1,4681.023678,"Clean",8.82528950847561e-05,2.20485748399916e-05,3.15583644924139e-06,8.00734621449307e-07,24257.558558,0.772399861890503,0.192971756279909,0.0276202569355043,0.00700812489408317,8.32696031687335
"223","Beef 334","Beef334","Healthy","CO","Five Rivers","10/19/21",103.1,750205322.3,4.245918539,17616.45583,1,4.260493182,1,18217.68474,2.230448921,0,170,2.278753601,0,190,"Clean",2.34821792199381e-05,2.5326399900429e-07,2.42835983676412e-05,2.26604630688049e-07,36194.14057,0.486721208255505,0.00524946847770946,0.503332430418308,0.00469689284847688,8.87518014148841
"224","Beef 335","Beef335","Healthy","IN","Ault","10/21/21",103.3,29222866.42,6.071377798,1178630.832,1,2.826074803,0,670,2.230448921,0,170,3.132174189,1,1355.733067,"Clean",0.0403324853578823,4.63928845143043e-05,2.29272512275338e-05,5.8173622517623e-06,1180826.565067,0.99814051179745,0.0011481220926996,0.000567399159047531,0.000143966950803105,7.4657228277374
"225","Beef 336","Beef336","Healthy","IN","Ault","10/21/21",103.3,19221360.3,6.851070014,7096921.708,1,4.594730296,1,39330.57503,4.649350739,1,44601.63083,6.331837269,1,2147025.829,"Clean",0.369220575299241,0.111699993938514,0.00204619102998657,0.00232042010210901,9327879.74286,0.760829031209619,0.230172974800992,0.0042164539117376,0.00478154007765164,7.28378414213286
"226","Beef 337","Beef337","Healthy","IN","Ault","10/21/21",102.9,55510661.59,6.157596386,1437462.043,1,2.826074803,0,670,4.87159157,1,74403.19236,4.819092202,1,65931.38541,"Clean",0.0258952424962442,0.0011877247274941,1.20697534637328e-05,0.00134034058014908,1578466.62077,0.910669902097001,0.0417692617268255,0.000424462570943162,0.0471363736052302,7.74437641121699
"227","Beef 338","Beef338","Healthy","IN","Ault","10/21/21",103.1,15972845.71,7.344196721,22090051.12,1,2.826074803,0,670,5.828909975,1,674388.2197,5.255168459,1,179956.8817,"Clean",1.38297530202588,0.0112664258434135,4.1946188685748e-05,0.0422209186731072,22945066.2214,0.96273642912381,0.00784294453385194,2.92001772204569e-05,0.0293914261651171,7.20338232379467
"228","Beef 339","Beef339","BRD","IN","Ault","10/21/21",105.6,57723880.59,6.137473448,1372377.055,1,5.249298267,1,177540.8385,2.978465143,1,951.623467,5.52417427,1,334329.1695,"Clean",0.0237748578399933,0.00579186925901026,0.00307569132021864,1.64857846921133e-05,1885198.686467,0.727974756640604,0.177344261854201,0.0941761946761826,0.00050478682901239,7.76135552714145
"229","Beef 34","Beef34","Healthy","TX","Cactus","3/8/21",101.8,37134877.22,5.899017083,792532.5041,1,2.826074803,0,670,2.230448921,0,170,4.181803948,1,15198.61269,"Clean",0.0213419987739494,0.00040928135025082,1.80423378278777e-05,4.5779066130436e-06,808571.11679,0.980164252275455,0.018796878066011,0.000828622227640133,0.000210247430893765,7.56978200403003
